,title,location,price,url,listing_id,bedrooms,bathrooms,floor_area,land_area,floor,name,latitude,longitude,address,facilities,Air conditioning,Alarm,Balcony,Built-in wardrobe,Car park,Children's area,Garden,Internet,Security,Swimming pool,Tennis court,Terrace,Utility room,price_per_sqm
1537,,"Quezon City, Metro Manila",60000000.0,https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-pasong-tamo-metro-manila_7f34415f3169-1bdf-9222-a19f-c1877089,DS88-003120,8.0,8.0,600.0,308 m2,,"8 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Electricity', 'Water']",1,0,1,0,1,0,0,0,0,0,0,0,0,100000.0
1538,,"Quezon City, Metro Manila",250000000.0,https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-ugong-norte-metro-manila_2884630,3b303da3-5c1e-4fd6-965c-f938f36ce34c,5.0,7.0,900.0,"1,000 m2",2.0,"5 Bedroom House for sale in Ugong Norte, Metro Manila",14.598162,121.075072,"12 Blue Bird, Quezon City, 1110 Metro Manila, Philippines","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Library', 'Grill', 'Video cable']",1,0,0,0,1,1,1,0,1,1,1,0,0,277777.78
1539,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-matandang-balara-metro-manila_46f773d6398e-d31e-fff2-3895-8f357089,019246a1-4016-7aaa-b86c-b1063c622a35,6.0,6.0,516.0,680 m2,,"6 Bedroom House for sale in Matandang Balara, Metro Manila",14.6691792,121.0813188,"Pentagon Road, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,155038.76
1540,,"Quezon City, Metro Manila",33000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-pasong-putik-proper-metro-manila_a59dc2b2d20a-61d1-4992-1946-97b97089,DS88-002137-2,5.0,5.0,265.0,413 m2,,"5 Bedroom House for sale in Pasong Putik Proper, Metro Manila",14.7257395,121.052143,"Brittany Neopolitan Subdivision, Mindanao Avenue, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,124528.3
1541,,"Quezon City, Metro Manila",60000000.0,https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-batasan-hills-metro-manila_0599ce2fd9b4-e001-b772-e6d5-9c197089,019208d0-4c3b-722e-899b-5e0ca7bd0049,8.0,8.0,650.0,308 m2,3.0,"8 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen', 'Office', 'Cistern']",1,0,1,1,1,0,0,1,0,0,0,1,0,92307.69
1542,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_a54a54435f71-df0f-b8f5-10b4-c43118c7,TG-S-CP140-1A,4.0,4.0,400.0,300 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6751942,121.101558,"Vista Real Classica, Kingsway St, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",0,0,0,1,1,0,0,0,0,1,0,0,1,112500.0
1543,,"Quezon City, Metro Manila",89000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_e36e720a4407-c27f-d7d5-95a5-cc9894ee,DS883202,6.0,7.0,620.0,112 m2,,"6 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6163297,121.0306432,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,143548.39
1544,,"Quezon City, Metro Manila",14430000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-greater-lagro-metro-manila_41335d9de6b6-fe11-bc25-e6c5-d5654df7,EMHLFS,4.0,5.0,280.0,80 m2,,"4 Bedroom House for sale in Greater Lagro, Metro Manila",14.7275742,121.0631906,"Barangay Greater Lagro, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Garden', 'Electricity', 'Water', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen']",1,0,0,1,1,0,1,0,0,0,0,0,0,51535.71
1545,,"Quezon City, Metro Manila",215000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-white-plains-metro-manila_a8b19c75fad1-d42f-e442-9219-2c3c7089,0192d6d7-0870-755b-a75c-8cfa42d08e1f,7.0,7.0,1500.0,700 m2,,"7 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Garden']",0,0,0,0,1,0,1,0,0,1,0,0,0,143333.33
1546,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_1976933f3d56-a161-5552-9caf-45de7089,DS88-002584,4.0,5.0,500.0,315 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Built-in kitchen']",1,0,0,0,1,0,1,0,1,0,0,0,0,90000.0
1547,,"Quezon City, Metro Manila",65000000.0,https://www.dotproperty.com.ph/9-bedroom-house-for-sale-in-pasong-tamo-metro-manila_4821169,PHRESIWEB000006,9.0,7.0,927.0,,2.0,"9 Bedroom House for sale in Pasong Tamo, Metro Manila",14.676041,121.0437,"218 Narra St, Quezon City, 1810 Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,70118.66
1548,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_792b99ee97c9-5dee-bbc5-1ab9-dd8219a9,DS88-001061-3,5.0,5.0,412.0,400 m2,,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6701222,121.0958516,"Capitol Homes Clubhouse, Vienna, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,194174.76
1549,,"Quezon City, Metro Manila",225000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagumbayan-metro-manila_9ac7d40b3b6b-15a1-ace5-6ca0-9815a28b,DS88-002565,5.0,5.0,414.0,,,"5 Bedroom House for sale in Bagumbayan, Metro Manila",14.6033109,121.07654,"Acropolis Greens Club House, Penelope Lane, Bagumbayan, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,543478.26
1550,,"Quezon City, Metro Manila",48000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_45de4e3e94fe-9ebf-aad5-c6b5-6204999a,CLBNK-HLFS-039,4.0,4.0,400.0,550 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.681641,121.0965637,"Batasan Hills, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,1,1,1,0,0,0,0,0,0,0,0,120000.0
1551,,"Quezon City, Metro Manila",135000000.0,https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-pasong-tamo-metro-manila_4900423,PHRESIWEB000752,5.0,6.0,507.0,,,"5 Bedroom House for sale in Pasong Tamo, Metro Manila",14.676041,121.0437,"218 Narra St, Quezon City, 1810 Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,266272.19
1552,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_ae2624f6d8a4-1580-0002-d556-86dc7089,DS88-002584-1,4.0,5.0,500.0,315 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Built-in kitchen']",1,0,0,0,1,0,0,0,0,0,0,0,0,90000.0
1553,,"Quezon City, Metro Manila",138000000.0,https://www.dotproperty.com.ph/7-bedroom-house-for-sale-in-matandang-balara-metro-manila_9624238,EMHLFS-1A,7.0,8.0,910.0,432 m2,3.0,"7 Bedroom House for sale in Matandang Balara, Metro Manila",14.669144,121.0894251,"Capitol Hills Golf Subdivision, Ace, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Electricity', 'Water', 'Patio', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",1,0,1,1,1,0,1,0,0,1,0,0,1,151648.35
1554,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-bagong-silangan-metro-manila_9759504,690391ab-284e-401d-a24d-e5e8e2bd0287,4.0,4.0,400.0,550 m2,,"4 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",0,0,0,1,1,0,0,0,1,0,0,0,1,112500.0
1555,,"Quezon City, Metro Manila",16000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-kaligayahan-metro-manila_fa30fbf3dc36-92f1-a875-d480-b3af289c,ELLA|FS|OLIMPUS QC|FS,4.0,4.0,176.0,,,"4 Bedroom House for sale in Kaligayahan, Metro Manila",14.7333223,121.0483501,"Kaligayahan, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Garden', 'Equipped kitchen', 'Electricity', 'Concierge', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Cistern']",1,0,0,1,1,0,1,0,1,1,0,1,1,90909.09
1556,,"Quezon City, Metro Manila",160000000.0,https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-white-plains-metro-manila_4873008,PHRESIWEB000469,4.0,4.0,700.0,406 m2,,"4 Bedroom House for sale in White Plains, Metro Manila",14.606612,121.070913,"4 Roseville, Quezon City, 1110 Metro Manila, Philippines","['Air conditioning', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Panoramic view', 'Roof garden', 'Terrace', 'Patio', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",1,0,1,1,1,0,1,0,0,0,0,1,1,228571.43
1557,,"Quezon City, Metro Manila",29800000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_5e1f16c7574e-3d1f-bb88-b590-98f4972b,e7205a10-904e-11ee-a8c6-b5242d38a8b4,5.0,5.0,350.0,150 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.67424452,121.09252196,"57-76 Vista Real Ave, Matandang Balara, Quezon City, Second District NCR, National Capital Region, PHL","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Panoramic view', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Cellar', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Cistern']",1,0,1,1,1,0,1,0,1,0,0,1,1,85142.86
1558,,"Quezon City, Metro Manila",208000000.0,https://www.dotproperty.com.ph/7-bedroom-house-for-sale-in-white-plains-metro-manila_9640246,PS - White Plains House,7.0,7.0,900.0,464 m2,3.0,"7 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,231111.11
1559,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-bagong-silangan-metro-manila_85cd67c34169-488f-e2e5-4aea-03768090,DS88-002423,3.0,2.0,600.0,600 m2,,"3 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,75000.0
1560,,"Quezon City, Metro Manila",11600000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-sauyo-metro-manila_1a45ae871e90-9260-f2b2-f488-6dc97089,rays - Mindanao ave.QC,3.0,3.0,170.0,,2.0,"3 Bedroom House for sale in Sauyo, Metro Manila",14.6895958,121.0432748,"Sauyo Elementary School, Fuschia Street, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Equipped kitchen', 'Electricity', 'Water', 'Built-in kitchen']",0,0,0,0,1,0,0,0,0,0,0,0,0,68235.29
1561,,"Quezon City, Metro Manila",25000000.0,https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-bahay-toro-metro-manila_8540225,Bungalow House for Sale in Bonifacio Village QC near Mira Nila Homes,3.0,2.0,300.0,400 m2,1.0,"3 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6778645,121.0674265,"Bonifacio Village, Pampanga, East Road, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Internet', 'Security', 'Car park', 'Garden', 'Electricity', 'Water', 'Grill', 'Built-in kitchen', 'Cistern']",0,0,0,0,1,0,1,1,1,0,0,0,0,83333.33
1562,,"Quezon City, Metro Manila",360000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-ugong-norte-metro-manila_7ec2b004047a-eaff-75a5-6c15-c4dc535d,ES 560 - CORINTHIANS,7.0,7.0,700.0,899 m2,,"7 Bedroom House for sale in Ugong Norte, Metro Manila",14.5947348,121.0653993,"Corinthian Gardens Park, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",1,1,0,1,1,0,0,0,1,0,0,0,1,514285.71
1563,,"Quezon City, Metro Manila",38000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-bagong-silangan-metro-manila_e42bd9cfdb65-b120-bb88-2ac2-98fe7543,004-SH,4.0,4.0,332.6,300 m2,,"4 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Terrace', 'Water', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",1,1,1,1,1,0,0,0,1,0,0,1,0,114251.35
1564,,"Quezon City, Metro Manila",40000000.0,https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-quezon-city-metro-manila_7451767,Casamilan01,5.0,5.0,350.0,300 m2,,"5 Bedroom House for sale in Greater Lagro, Metro Manila",14.72312228,121.05801184,"50 Milano Dr, Novaliches, Quezon City, Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,114285.71
1565,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_4a1a8a06aa92-5c50-cba5-2aed-f91ad512,FSHL-80434,4.0,4.0,634.0,400 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6710069,121.0944076,"Capitol Homes, Zurich Avenue, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Balcony']",0,0,1,0,1,0,0,0,0,1,0,0,0,126182.97
1566,,"Quezon City, Metro Manila",28000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-holy-spirit-metro-manila_09200d863ac6-bb81-1992-5876-77b66089,RE-57-1A,4.0,4.0,350.0,215 m2,,"4 Bedroom House for sale in Holy Spirit, Metro Manila",14.6768357,121.0766279,"Don Antonio Heights, Don Primitivo, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen', 'Office']",1,0,0,1,1,0,0,0,0,0,0,0,0,80000.0
1567,,"Quezon City, Metro Manila",15500000.0,https://www.dotproperty.com.ph/ads/2-bedroom-house-for-sale-in-kamuning-metro-manila_2672504e76dd-f6d0-c0e5-bf5a-9c204e02,ryan Kamuning,2.0,2.0,150.0,140 m2,2.0,"2 Bedroom House for sale in Kamuning, Metro Manila",14.6256183,121.0359864,"Kamuning Market, Kamuning Road, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity']",0,0,0,0,1,0,0,0,0,0,0,0,0,103333.33
1568,,"Quezon City, Metro Manila",95000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_7cab8f6d7610-c420-2dd2-d001-a2548089,0191547f-899c-7cc7-975d-9832c3a1efd2,4.0,5.0,850.0,364 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Water', 'Alarm', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen', 'Utility room']",1,1,1,1,1,0,0,0,1,0,0,0,1,111764.71
1569,,"Quezon City, Metro Manila",390000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-ugong-norte-metro-manila_934323b218b4-4f80-8b15-2a6e-67082788,"House for Sale in Greenmeadows Subd, Quezon City",7.0,5.0,752.0,864 m2,2.0,"7 Bedroom House for sale in Ugong Norte, Metro Manila",14.5963911,121.0756428,"Greenmeadows Clubhouse, Warbler Street, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Electricity', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable']",1,1,1,1,1,1,0,1,1,0,0,1,1,518617.02
1570,,"Quezon City, Metro Manila",26000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bahay-toro-metro-manila_ebb7cb935fdd-2231-a5b5-d738-095c0a16,38f9d409-162c-4e4f-8677-cca460ed2eeb,5.0,4.0,250.0,420 m2,3.0,"5 Bedroom House for sale in Bahay Toro, Metro Manila",14.6690942,121.0432616,"Visayas Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Internet', 'Car park', 'Garden', 'Equipped kitchen']",0,0,0,0,1,0,1,1,0,0,0,0,0,104000.0
1571,,"Quezon City, Metro Manila",39000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pasong-tamo-metro-manila_fcf584ce6980-84e1-8915-2a93-493ac696,EMHLFS,4.0,4.0,400.0,300 m2,,"4 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,1,1,1,0,0,0,0,0,0,0,0,97500.0
1572,,"Quezon City, Metro Manila",73000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-batasan-hills-metro-manila_0fc94c28abe7-0111-bb88-bdfd-97100f03,69a99820-cace-11ee-8889-2bef17d50da9,6.0,9.0,550.0,310 m2,,"6 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Cellar', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room']",1,0,1,1,1,0,1,0,1,0,0,1,1,132727.27
1573,,"Quezon City, Metro Manila",73000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-batasan-hills-metro-manila_623349a25466-c230-bb88-187d-9df83bf9,0ae61ac0-c218-11ee-967d-33547f056673,6.0,6.0,550.0,310 m2,,"6 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Balcony', 'Electricity', 'Panoramic view', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Cellar', 'Guardhouse', 'Built-in kitchen']",1,0,1,1,1,0,0,0,1,1,0,1,0,132727.27
1574,,"Quezon City, Metro Manila",34000000.0,https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_6358776,FSHL-8061,4.0,4.0,302.0,300 m2,2.0,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6815238,121.092982,"Filinvest 1 Subdivision, Batasan Hills, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Garden']",0,0,0,0,1,0,1,0,1,0,0,0,0,112582.78
1575,,"Quezon City, Metro Manila",55000000.0,https://www.dotproperty.com.ph/6-bedroom-house-for-sale-in-batasan-hills-metro-manila_9668261,FSHL-80262,6.0,6.0,582.0,322 m2,3.0,"6 Bedroom House for sale in Batasan Hills, Metro Manila",14.6815238,121.092982,"Filinvest 1 Subdivision, Batasan Hills, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Security', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Terrace', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,1,1,0,1,0,1,1,0,1,0,94501.72
1576,,"Quezon City, Metro Manila",31000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-teachers-village-west-metro-manila_45ac801aad86-5040-a175-b848-a706bb92,DS88-002355,3.0,4.0,332.0,68.5 m2,,"3 Bedroom House for sale in Teachers Village West, Metro Manila",14.6443331,121.0557259,"Teachers Village West, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,93373.49
1577,,"Quezon City, Metro Manila",31000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-teachers-village-west-metro-manila_8a2e91ea9256-0860-a8a5-e4dd-f2674fa6,DS88-002357,3.0,4.0,332.0,69 m2,,"3 Bedroom House for sale in Teachers Village West, Metro Manila",14.6443331,121.0557259,"Teachers Village West, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,93373.49
1578,,"Quezon City, Metro Manila",195000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-white-plains-metro-manila_03314fc2d1f6-74b1-a882-8f83-e9e86089,S_0068 - White Plains 11.01.2024,7.0,7.0,800.0,427 m2,,"7 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,243750.0
1579,,"Quezon City, Metro Manila",130000000.0,https://www.dotproperty.com.ph/ads/11-bedroom-house-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_5b3eec008234-acb1-5442-c751-817d7089,DS88-003279,11.0,7.0,800.0,924 m2,,"11 Bedroom House for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan",14.6354708,121.0684058,"Xavierville Avenue, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,162500.0
1580,,"Quezon City, Metro Manila",58000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_f1444cca7089-5b71-4992-bd9a-83378089,01912661-f0ce-7005-82e4-0192fdd5558a,5.0,5.0,415.0,280 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6846347,121.1092202,"2 Filinvest 2 Road, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Utility room']",0,0,0,0,1,0,0,0,0,1,0,0,1,139759.04
1581,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-tandang-sora-metro-manila_a2303ee6d872-7660-96e5-ea9c-2f525a8d,FSHL-80434,5.0,6.0,634.0,400 m2,,"5 Bedroom House for sale in Tandang Sora, Metro Manila",14.6783609,121.0295491,"Capitol Homesite Subdivision, Tandang Sora Avenue, Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Garden', 'Balcony']",0,0,1,0,1,0,1,0,0,1,0,0,0,126182.97
1582,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_9692164,RTHLFS,4.0,4.0,400.0,550 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.684641,121.1092107,"2 Filinvest 2 Road, QC, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Electricity', 'Water', 'Patio', 'Built-in wardrobe', 'Built-in kitchen']",1,0,1,1,1,0,1,0,1,0,0,0,0,112500.0
1583,,"Quezon City, Metro Manila",178000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-white-plains-metro-manila_75ed4db04ea1-b481-8ff2-553c-d9757089,FSHL-80819,4.0,4.0,500.0,406 m2,,"4 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Car park']",1,0,0,0,1,0,0,0,0,1,0,0,0,356000.0
1584,,"Quezon City, Metro Manila",13000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-batasan-hills-metro-manila_284033ea86c3-deb1-abb2-e415-b28d7089,HL0227-CK,3.0,3.0,320.0,200 m2,,"3 Bedroom House for sale in Batasan Hills, Metro Manila",14.6846347,121.1092202,"2 Filinvest 2 Road, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,1,1,1,0,1,0,0,0,0,0,0,40625.0
