title,price,price_per_sqm,location,description,bedrooms,bathrooms,floor_area,floor_number,property_type,listing_url,agent_name,agency_name,latitude,longitude,facility_grill,facility_access_for_the_disabled,facility_security,facility_alarm,facility_built-in_wardrobe,facility_garden,facility_hot_tub,facility_roof_garden,facility_video_cable,facility_cistern,facility_tennis_court,facility_swimming_pool,facility_car_park,facility_sauna,facility_elevator,facility_office,facility_natural_gas,facility_panoramic_view,facility_guardhouse,facility_children's_area,facility_fireplace,facility_cellar,facility_heating,facility_utility_room,facility_library,facility_equipped_kitchen,facility_gym,facility_concierge,facility_terrace,facility_built-in_kitchen,facility_air_conditioning,facility_internet,facility_balcony,facility_electricity,facility_patio,facility_water
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php8,500,165.00","(₱ 254,954 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,33.34 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_4676cf0d3b4d-5ff0-9772-2dc0-3ce08089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php8,500,165.00","(₱ 254,954 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,33.34 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_22321f5850de-5ff0-9772-a973-6ce08089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php8,500,165.00","(₱ 254,954 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,33.34 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_187b77dbc91f-5ff0-9772-2bd8-cde08089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php8,500,165.00","(₱ 254,954 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,33.34 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_722837603a4f-5ff0-9772-573f-1de08089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php8,500,165.00","(₱ 254,954 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,33.34 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_cac7f40373e0-5ff0-9772-0b66-3de08089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Amaia Skies Cubao, Pasong Tamo, Metro Manila","Php5,300,000.00","(₱ 190,100 / m2)",,"𝐀𝐦𝐚𝐢𝐚 𝐒𝐤𝐢𝐞𝐬 𝐂𝐮𝐛𝐚𝐨 - 𝐏𝐫𝐞 𝐒𝐞𝐥𝐥𝐢𝐧𝐠 𝐂𝐨𝐧𝐝𝐨 𝐔𝐧𝐢𝐭 Located 5TH AVE. COR P TUAZON CUBAO,Q.C ALONG EDSAGET YOUR HIGH VALUE YET AFFORDABLECondoUNIT AT A PRIME LOCATION! 𝐔𝐧𝐢𝐭 𝐎𝐟𝐟𝐞𝐫𝐢𝐧𝐠𝐬: AED 435/Month: Studio - 18.68sqm.AED 617/Month: 1BR - 27.88sqm.For more information...",1,1,27.88 m2,14,Condo,https://www.dotproperty.com.ph/1-bedroom-condo-for-sale-in-amaia-skies-cubao-quezon-city-metro-manila_9520447,AMAIA LAND CORP,,14.676041,121.0437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2 Bedroom Condo for sale in Marilag, Metro Manila near LRT-2 Anonas","Php5,800,000.00","(₱ 107,407 / m2)",,The Orianaby DMCI HomesLocated in Aurora BlvdQuezon CityNear toLRT2 Anonas StationWorld Citi MedNCBAADMUUP DilimanAnonnas Subway Station(SOON)Ready For ViewingAvailable Units2 Bedrooms 54 sqm to 70 sqmMonthly AmortizationStarts @ 18K Monthly for 2 Bedrooms Facing Antipolo Mt.Message for more details and Schedule of Site Visit,2,1,54 m2,10,Condo,https://www.dotproperty.com.ph/2-bedroom-condo-for-sale-in-marilag-metro-manila-near-lrt-2-anonas_9269467,Kim Yu Almero,,14.6283138,121.0684287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2 Bedroom Condo for sale in Marilag, Metro Manila near LRT-2 Anonas","Php5,899,000.00","(₱ 103,491 / m2)",,The Orianaby DMCI HomesLocated in Aurora BlvdQuezon CityNear toLRT2 Anonas StationWorld Citi MedNCBAADMUUP DilimanAnonas Subway Station(SOON)Ready For ViewingAvailable Units2 Bedrooms 54 sqm to 70 sqmWith Antipolo Mt. & Tanay Rizal ViewMonthly AmortizationStarts @ 18K Monthly for 2 Bedrooms Facing Antipolo Mt.Message for more details and Schedule of Site Visit,2,1,57 m2,2,Condo,https://www.dotproperty.com.ph/2-bedroom-condo-for-sale-in-marilag-metro-manila-near-lrt-2-anonas_9137714,Kim Yu Almero,,14.6283138,121.0684287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2 Bedroom Condo for sale in Ugong Norte, Metro Manila","Php35,200,000.00","(₱ 317,117 / m2)",,"🌟 Luxury Living in the Heart of Pasig! 🌟 Discover the epitome of modern living at LE PONT Residences, a luxurious haven nestled in the vibrant Bridgetowne Pasig community. With a range of spacious and sophisticated units, this exclusive development is designed for individuals, families, and those seeking a refined lifestyle. ✨ Key Features:📍 Prime Location: Enjoy unparalleled access to shopping,...",2,2,111 m2,41,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-ugong-norte-metro-manila_019f31a6160c-b070-1772-5441-6cff8089,Francis Pineda Cawit jr.,,14.5922325,121.0809462,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
"2 Bedroom Condo for sale in The Oriana, Marilag, Metro Manila near LRT-2 Anonas","Php6,861,024.00","(₱ 124,746 / m2)",,"𝐓𝐇𝐄 𝐎𝐑𝐈𝐀𝐍𝐀Aurora Blvd, Project 4,Quezon City𝐍𝐄𝐀𝐑𝐁𝐘:Araneta Center Eastwood Libis UP-Ayala Technohub Ortigas Center Gateway Riverbank Eastwood UP Diliman Ateneo Miriam College NCBA PSBA Asian College TIP LRT 2 Anonas MRT Cubao ==================""𝐏𝐫𝐨𝐣𝐞𝐜𝐭: THE ORIANA 𝐁𝐮𝐢𝐥𝐝𝐢𝐧𝐠: Aurora Blvd, Project 4,Quezon City...",2,1,55 m2,30,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-oriana-marilag-metro-manila-near-lrt-2-anonas_5c2881484b44-5d01-57b5-0dee-100953c9,Charles Konishi 09493307217,,14.62791,121.068601,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Pasong Putik Proper, Metro Manila","Php3,000,000.00","(₱ 130,435 / m2)",,"CONCEPTOpen Your Doors to RealCondoLivingAvida Towers Astrea is a three-tower residentialCondominium development situated on a 1.3 hectare property. Offering right-sized units, open spaces dotted with pocket gardens, and a location with easy access to a major thoroughfare and life essentials, Astrea lets you commune with nature without leaving the best parts of city living.LOCATIONAlong Quirino...",1,1,23 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-pasong-putik-proper-metro-manila_f5c6bcf1fb90-faef-8ad5-5c71-ba9119c4,Mitz Fernandez,,14.7358116,121.0637817,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
"1 Bedroom Condo for Sale or Rent in Pasong Putik Proper, Metro Manila","Php650,000.00","(₱ 28,261 / m2)",,"RUSHCondoUNIT FOR RENT 📍AVIDA ASTREA TOWERS Walking distance away from SM FAIRVIEW, Fairview Terraces and robinsons novaliches 12,000 monthly Studio unit bare type23sqmTower 1 10th floor 💬 1 month advance 1 month deposit requiredLocation: Avida Astrea Tower 1, r-8 Novaliches, QCNear:Malls -SM Fairview, Fairview Terraces, RobinsonsSchools - NU Fairview, Fatima University, Saint Anthony, Lagroschool,...",1,1,23 m2,10,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-pasong-putik-proper-metro-manila_e85eb55eb964-c55f-b092-a61e-094f7089,Mitz Fernandez,,14.73581147,121.0637818,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"2 Bedroom Condo for sale in Shang Summit, South Triangle, Metro Manila near MRT-3 Kamuning","Php31,000,000.00","(₱ 352,273 / m2)",,"𝗦𝗛𝗔𝗡𝗚 𝗦𝗨𝗠𝗠𝗜𝗧Shang Properties’ Landmark Residential Tower inQuezon CityLocation:40 Scout Bayoran corner Sgt. Esguerra and Scout Borromeo St.,Quezon CityThe TallestCondominium Tower in the Philippines• 80-storey architectural masterpiece• 16 exclusive units per floor• 2 floors dedicated to world-class amenities• 10 podium parking levels• 5 expansive basement...",2,3,88 m2,43,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-shang-summit-south-triangle-metro-manila-near-mrt-3-kamuning_b4f5464a452b-211e-8ee2-0245-4b646089,Angelo Ramos,,14.636312,121.039374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1 Bedroom Condo for Sale or Rent in Batasan Hills, Metro Manila","Php6,500,000.00","(₱ 158,537 / m2)",,"Century PropertiesYOUNEEDCommonwealth by CenturyUsable balconies. Wide open spaces.Come home to an expansiveCondoinQuezon City.Commonwealth by Century is an expansive 4.4 hectare gated community featuring eight mid-rise buildings with sprawling green spaces, open areas, and unique amenities for every member of the family.Expansive units with balconies, plentiful family-friendly amenities, accessibility...",1,1,41 m2,11,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-batasan-hills-metro-manila_f0cf73d019c2-10c0-bcb8-29e2-9f79f7f3,Vanessa L. Choi,,14.6765861,121.0872741,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
"3 Bedroom Condo for sale in Kaunlaran, Metro Manila near LRT-2 Betty Go-Belmonte","Php20,800,000.00","(₱ 241,860 / m2)",,"2 BEDROOMCondoFOR SALE inQuezon Cityat Skyline Premiere at One Balete🟢 86 square meters, Parking with Lift🟢 Price: P 20,000,000✅ Maid’s Room/Stock Room✅ kitchen appliances and Aircons✅ walk through to Robinson’s Magnolia✅ Pet Friendly Community🟢 Near Light Rail Transit ( Gilmore and Betty Go Station )🟢 Near Xavier School and immaculate Conception Academy Greenhills🟢Near...",3,2,86 m2,4,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-kaunlaran-metro-manila-near-lrt-2-betty-go-belmonte_c27363b30bbd-6dce-1fd2-45d4-fdf47089,Regandor Verceles,,14.6154125,121.0394925,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php7,683,701.00","(₱ 256,551 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,29.95 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_dbf4edb743e2-8050-9992-ef5a-de297089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php7,683,701.00","(₱ 256,551 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,29.95 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_ca463d267642-8050-9992-fd40-fe297089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"1 Bedroom Condo for sale in Shang Summit, South Triangle, Metro Manila near MRT-3 Kamuning","Php24,000,000.00","(₱ 347,826 / m2)",,"𝗦𝗛𝗔𝗡𝗚 𝗦𝗨𝗠𝗠𝗜𝗧Shang Properties’ Landmark Residential Tower inQuezon CityLocation:40 Scout Bayoran corner Sgt. Esguerra and Scout Borromeo St.,Quezon CityThe TallestCondominium Tower in the Philippines• 80-storey architectural masterpiece• 16 exclusive units per floor• 2 floors dedicated to world-class amenities• 10 podium parking levels• 5 expansive basement...",1,1,69 m2,26,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-shang-summit-south-triangle-metro-manila-near-mrt-3-kamuning_0a968a98ef1d-211e-8ee2-4563-ac646089,Angelo Ramos,,14.636312,121.039374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"3 Bedroom Condo for sale in The Lattice at Parklinks, Ugong Norte, Metro Manila","Php27,473,320.00","(₱ 289,193 / m2)",,"The Lattice at ParklinksIntroducing the greenest urban estate in Metro Manila, Parklinks, a 35-hectare sustainable masterplan synthesizing diverse environments for living, working, and leisure. Bringing utmost connectivity and convenience, the estate emerges at the center of two major areas of growth—Quezon Cityand Pasig. Highly accessible via C5, Amang Rodriguez Avenue, and Ortigas Avenue, Parklinks...",3,3,95 m2,,Condo,https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-the-lattice-at-parklinks-ugong-norte-metro-manila_3eb0d6b570f4-7101-f355-9dcf-c3b23aa1,Love D. Trimañez,,14.600088,121.076935,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0
"1 Bedroom Condo for Sale or Rent in Pasong Putik Proper, Metro Manila","Php2,902,750.00","(₱ 126,207 / m2)",,"Avida Towers Astrea in FairviewQuezon CityFOR AS LOW AS P 9,980 PESOS😱‼️𝐑𝐄𝐀𝐃𝐘 𝐅𝐎𝐑 𝐎𝐂𝐂𝐔𝐏𝐀𝐍𝐂𝐘‼️NEAR RFO UNITS AVAILABLEOwn a unit at Avida Towers Astrea located at Along Quirino Highway, Barangay Pasong Putik, Fairview,Quezon City‼️Near LandmarksLANDERS SUPERSTORE FAIRVIEW Robinson's NovalichesFairview Terraces Mary the Queen ParishOB...",1,1,23 m2,8,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-pasong-putik-proper-metro-manila_0f2cd66ed929-0e5f-8ab8-b96b-9ed6a28e,Mitz Fernandez,,14.73581147,121.0637818,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0
"1 Bedroom Condo for sale in The Lattice at Parklinks, Ugong Norte, Metro Manila","Php23,000,000.00","(₱ 370,968 / m2)",,"Choose from a variety of spacious studio to 4-bedroom units at Lattice Tower 2 in Parklinks! With sizes ranging from 33 sqm to 158 sqm and prices starting at ₱13,000,000 to ₱70,000,000 , this development offers luxury living in a prime location, surrounded by green spaces and modern amenities.🏢 Property: Lattice Tower 2, Parklinks📍 Location:Quezon City-Pasig Area🏠 Unit Sizes: 33 sqm to...",1,1,62 m2,47,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-the-lattice-at-parklinks-ugong-norte-metro-manila_cd6515cd4c79-2271-dbb2-707c-750f7089,Realtor - Chester Masinloc,,14.600088,121.076935,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"Condo for sale in Bagong Pag-Asa, Metro Manila near MRT-3 North Avenue","Php3,299,132.00","(₱ 146,044 / m2)",,"Looking for a Lucrative Investment Opportunity inQuezon City?Discover CITY NORTH TOWER, the latestCondominium project by Cityland, set to revolutionize urban living. Scheduled for turnover in the first quarter of 2028, this 50-storey landmark is poised to be a cornerstone of the bustling North Avenue commercial and business district.Imagine owning a property perfectly positioned across from the future...",,1,22.59 m2,52,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-north-avenue_669afa08c472-c121-faa2-9c17-782f8089,Hon Argate,,14.655215,121.034559,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
"2 Bedroom Condo for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan","Php8,500,000.00","(₱ 103,659 / m2)",,FOR SALE: Prince David KatipunanCondo2BR with Parking ₱8.5M✅ Floor area 82sqm✅ 2BR and 2T&B✅ Interiored ✅ 1 Parking slot✅ Space for laundry✅ Nice view of Ateneo✅ Centrally located✅ Spacious and modernCondo✅ on hand clean titled————————————————If you are interested with this property feel free to contact me at:🔖 IMatch Shai 🔗 Your Partner...,2,2,82 m2,10,Condo,https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_b09d0332bfa8-f07e-7992-a453-ccc17089,IMatchShai,,14.6296431,121.0741192,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1
"1 Bedroom Condo for sale in Cameron Residences, Mariblo, Metro Manila","Php5,558,400.00","(₱ 152,285 / m2)",,"🏢✨ 𝐂𝐀𝐌𝐄𝐑𝐎𝐍 𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐂𝐄𝐒 𝐈𝐍 𝐐𝐔𝐄𝐙𝐎𝐍 𝐂𝐈𝐓𝐘 ✨🏢📍Location: Mapalad St. Roosevelt Avenue,Quezon City, National Capital Region📌NEARBY ESTABLISHMENTS ; FISHER MALL ,LANDERS SUPERSTORE,S&R MEMBERSHIP SHOPPING,SM NORTH EDSA,TRINOMA📌SCHOOLS•Ateneo De Manila University 8.1 km-28 mins•St Theresa's College...",1,1,36.5 m2,,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-cameron-residences-mariblo-metro-manila_356082917904-a2df-daa2-bb53-bb246089,Annaliza Reyes,,14.634214,121.016117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1 Bedroom Condo for Sale or Rent in Pasong Putik Proper, Metro Manila","Php2,902,750.00","(₱ 126,207 / m2)",,"Avida Towers Astrea in FairviewQuezon CityFOR AS LOW AS P 9,980 PESOS😱‼️𝐑𝐄𝐀𝐃𝐘 𝐅𝐎𝐑 𝐎𝐂𝐂𝐔𝐏𝐀𝐍𝐂𝐘‼️NEAR RFO UNITS AVAILABLEOwn a unit at Avida Towers Astrea located at Along Quirino Highway, Barangay Pasong Putik, Fairview,Quezon City‼️Near LandmarksLANDERS SUPERSTORE FAIRVIEW Robinson's NovalichesFairview Terraces Mary the Queen ParishOB...",1,1,23 m2,8,Condo,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-pasong-putik-proper-metro-manila_0f2cd66ed929-0e5f-8ab8-096b-94a044a3,Mitz Fernandez,,14.73581147,121.0637818,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php8,500,165.00","(₱ 254,954 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,33.34 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_6e8a9ab18db7-2180-3ee2-7d19-76667089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php8,500,165.00","(₱ 254,954 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,33.34 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_e4d4813f7457-2180-3ee2-cd9e-96667089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"Condo for sale in Primehomes Capitol Hills, Matandang Balara, Metro Manila","Php8,500,165.00","(₱ 254,954 / m2)",,Property Name: Primehomes Capitol HillsAddress: Capitol Hills Drive corner Zuzuareggui Street Old BalaraQuezon CityTower Name: LASELVA TowersStatus: Ready For OccupancyPromo Term: Rent To Own ( Easy Move In )Payment Term: 5% Spot Down-payment with complete requirements.Buyers Freebies:FREE SAMSUNG APPLIANCES upon MOVE INFREE UPPER KITCHEN CABINETFREE BUILT-IN DOORBELLAmenities and Facilities:Infinity...,,1,33.34 m2,12,Condo,https://www.dotproperty.com.ph/ads/condo-for-sale-in-primehomes-capitol-hills-matandang-balara-metro-manila_dc56006eea38-2180-3ee2-c836-b7667089,PRIMEHOMES REAL ESTATE DEVELOPMENT INC.,,14.66556,121.077293,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
