title,location,price,price_per_sqm,url,listing_id,bedrooms,bathrooms,floor_area,floor,name,latitude,longitude,address,facilities,Internet,Car park,Balcony,Electricity,Panoramic view,Terrace,Water,Cistern,Air conditioning,Security,Built-in kitchen,Equipped kitchen,Utility room,Video cable,Access for the disabled,Alarm,Built-in wardrobe,Elevator,Swimming pool,Gym,Garden,Children's area,Concierge,Library,Tennis court,Sauna,Roof garden,Patio,Heating,Fireplace,Cellar,Grill,Guardhouse,Hot Tub,Natural gas,Office
,"Quezon City, Metro Manila","₱ 7,851,140","(₱ 145,391 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_5092334,448b88b6-3ff7-479c-a7ad-3757d7087f6a,3,2,54 m2,5,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Balcony', 'Elevator', 'Terrace']",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,987,661","(₱ 142,505 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_5080277,ebf2b368-7bb6-41d2-ab49-d693084c86fb,2,1,35 m2,4,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Balcony', 'Elevator']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 12,500,000","(₱ 59,524 / m2)",https://www.dotproperty.com.ph/4-bedroom-apartment-for-sale-in-tandang-sora-metro-manila_7923069,44364ea4-c1a7-4dce-afb2-5dcd8dcb8a20,4,3,210 m2,3,"4 Bedroom Apartment for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 9,000,000","(₱ 272,727 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-the-lattice-at-parklinks-pasig-metro-manila_7725980,8c6ef55a-bd3f-45d6-8f80-5a74c8ad6e4b,,1,33 m2,40,The Lattice at Parklinks,14.600088,121.076935,"The Lattice at Parklinks by Alveo Land, Parklinks,","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Library', 'Elevator', 'Roof garden', 'Water', 'Heating', 'Alarm', 'Built-in wardrobe', 'Guardhouse', 'Built-in kitchen', 'Hot Tub', 'Office', 'Utility room', 'Video cable']",1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0
,"Quezon City, Metro Manila","₱ 48,600,000",,https://www.dotproperty.com.ph/ads/serviced-apartment-for-sale-in-matandang-balara-metro-manila_5c65c693ca11-bea1-d525-f420-8235c634,CODE 33694,,,,,"Serviced Apartment for sale in Matandang Balara, Metro Manila",14.6737037,121.0911911,"Capitol Park Homes, Amsterdam Ave, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 88,000,000","(₱ 78,571 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-apartment-for-sale-in-kamuning-metro-manila-near-mrt-3-kamuning_32f1253321f6-90f1-f992-16a9-eeb86089,01931ebb-0f38-700a-8a90-3a8766478a76,1,1,"1,120 m2",,"1 Bedroom Apartment for sale in Kamuning, Metro Manila near MRT-3 Kamuning",14.6274602,121.0385269,"Kamuning, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water']",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 100,648,234",,https://www.dotproperty.com.ph/ads/4-bedroom-apartment-for-sale-in-ugong-norte-metro-manila_4a56c068fcdb-ba80-1782-3db7-466e7089,Mj-62,4,4,,,"4 Bedroom Apartment for sale in Ugong Norte, Metro Manila",14.594456,121.0800149,"Bridgetowne Pasig, Eulogio Rodriguez Jr. Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,396,551","(₱ 149,904 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-suntrust-capitol-plaza-quezon-city-metro-manila_7604212,c33a6f35-4d27-4be7-b61c-4874735a7203,,1,36 m2,16,Suntrust Capitol Plaza,14.645049,121.050628,"Suntrust Capitol Plaza, Diliman, Quezon City, Metr","['Swimming pool', 'Gym', 'Security', 'Elevator', 'Video cable']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 210,000,000","(₱ 232,558 / m2)",https://www.dotproperty.com.ph/20-bedroom-apartment-for-sale-in-kaunlaran-metro-manila-near-mrt-3-araneta-center-cubao_7363660,MadC4,20,,903 m2,4,"20 Bedroom Apartment for sale in Kaunlaran, Metro Manila near MRT-3 Araneta Center-Cubao",14.618672,121.048421,"41a Batay, Quezon City, Metro Manila, Philippines",['Car park'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 70,000,000","(₱ 133,588 / m2)",https://www.dotproperty.com.ph/5-bedroom-apartment-for-sale-in-kaunlaran-metro-manila-near-mrt-3-araneta-center-cubao_7497965,DS882559,5,5,524 m2,2,"5 Bedroom Apartment for sale in Kaunlaran, Metro Manila near MRT-3 Araneta Center-Cubao",14.618672,121.048421,"41a Batay, Quezon City, Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,316,199","(₱ 136,313 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_7665677,d5a44597-388a-47d6-b98c-634aa04c2888,2,1,39 m2,15,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Elevator', 'Video cable']",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1.0,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 2,963,111","(₱ 123,463 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5080392,ffbfb09e-f430-46d4-b376-6290dd206728,,1,24 m2,8,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', 'Elevator', 'Alarm']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 22,000,000","(₱ 7,333,333 / m2)",https://www.dotproperty.com.ph/4-bedroom-apartment-for-sale-in-central-metro-manila_7913915,55ffbdf4-917f-4da4-916a-edbc70235f1e,4,5,3 m2,3,"4 Bedroom Apartment for sale in Central, Metro Manila",14.6461984,121.0528028,"Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 8,134,450","(₱ 145,258 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_5082648,d097a709-079f-4654-a173-8758d3bf133c,3,2,56 m2,9,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Garden', 'Balcony', 'Elevator', 'Terrace', 'Alarm']",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,961,414","(₱ 137,817 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_7656160,46f4347d-033f-48ea-9014-695f024a441c,2,1,36 m2,12,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', 'Balcony', ""Children's area"", 'Elevator', 'Terrace']",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 8,500,000","(₱ 44,503 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-apartment-for-sale-in-pasong-putik-proper-metro-manila_6147ec0ea528-1bbf-21b5-51b1-17c42d03,BHL-109,6,,191 m2,,"6 Bedroom Apartment for sale in Pasong Putik Proper, Metro Manila",14.7214015,121.0521411,"Novaliches, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 3,387,655","(₱ 130,294 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_7807387,5ba219b9-37cd-417a-af8d-a120216a897c,,1,26 m2,3,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Balcony', 'Elevator']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,517,180","(₱ 141,678 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_8054278,ec9b9233-ad3a-42eb-94d0-80625548f0f6,3,1,46 m2,12,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', ""Children's area"", 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,418,099","(₱ 139,524 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5088606,e1d7eecd-5384-420d-a9fc-51261ffb542c,3,2,46 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', ""Children's area"", 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,415,901","(₱ 139,476 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5082680,f62e4924-544d-44b4-be0f-45449dad5d88,3,2,46 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', ""Children's area"", 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,899,915","(₱ 136,109 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5086640,b0175386-cbdf-44d0-a5ec-12f18b6b442b,2,1,36 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,421,109","(₱ 139,589 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5100328,3fa8b011-de3e-45f0-82ef-89ead9059ce1,3,2,46 m2,8,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,987,110","(₱ 138,531 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5062817,300ef792-9421-4501-a984-27d92a0669db,2,1,36 m2,8,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', ""Children's area"", 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,986,654","(₱ 138,518 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5082669,21ece449-345f-469e-9a85-e782523ced10,2,1,36 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,437,701","(₱ 139,950 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_7787295,e7887ff5-91ac-49a5-9108-aad893f4ba19,3,2,46 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,974,199","(₱ 138,172 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_7787291,c45c44f4-1e89-4e26-8ed6-236511d71d70,2,1,36 m2,16,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,981,661","(₱ 138,379 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5094945,827e9b3f-c0da-4530-8c6f-44a160fafe64,2,1,36 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,987,651","(₱ 138,546 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_7787264,0e23dd94-44fe-45ad-ba1b-a57f2ff7938b,2,1,36 m2,16,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 7,500,000","(₱ 178,571 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-apartment-for-sale-in-quirino-2-b-metro-manila-near-lrt-2-anonas_e9f09c064c82-4650-82f5-79b2-02db497e,b205ec79-7e02-4a71-9435-71d539d09a0b,2,2,42 m2,,"2 Bedroom Apartment for sale in Quirino 2-B, Metro Manila near LRT-2 Anonas",14.63080103,121.06119845,"74-88 Marang, Quirino 2-B, Quezon City, Second District NCR, National Capital Region, PHL",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,876,190","(₱ 135,450 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5091888,97ae29a3-2e86-4653-8641-86e5d9231532,2,1,36 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,109,664","(₱ 142,085 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_5103026,1f4b8b6f-6043-49a7-896b-58f0b49f6b62,2,1,43 m2,4,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Garden', 'Balcony', 'Elevator', 'Alarm']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,981,661","(₱ 142,333 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_5092329,27dc35dc-67a7-473a-881d-738da65b4e0b,2,1,35 m2,5,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Balcony', ""Children's area"", 'Elevator']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,986,110","(₱ 142,460 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_5084313,8b321922-5070-435f-b216-6b6eea6512d3,2,1,35 m2,3,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Balcony', 'Elevator']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,129,905","(₱ 138,646 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_5068858,7a68e072-a09c-4a8e-a0a1-2723301c6ef3,2,1,37 m2,3,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Garden', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 65,000,000","(₱ 130,000 / m2)",https://www.dotproperty.com.ph/ads/11-bedroom-serviced-apartment-for-sale-in-pasong-tamo-metro-manila_7271a018c0f0-9ebf-0bb2-f2a8-52688089,B 20 SALE,11,8,500 m2,8,"11 Bedroom Serviced Apartment for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Internet', 'Car park', 'Balcony', 'Electricity', 'Water', 'Alarm']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 84,000,000","(₱ 190,045 / m2)",https://www.dotproperty.com.ph/20-bedroom-apartment-for-sale-in-pinyahan-metro-manila_6868783,4 storey Bldg plus Roof Deck Pool and Penthouse,20,20,442 m2,4,"20 Bedroom Apartment for sale in Pinyahan, Metro Manila",14.63865466,121.05218002,"23 Matimpiin, Diliman, Quezon City, 1100 Metro Manila, Philippines","['Swimming pool', 'Air conditioning', 'Internet', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Concierge', 'Roof garden', 'Terrace', 'Water', 'Alarm', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0
,"Quezon City, Metro Manila","₱ 4,000,000","(₱ 50,000 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-apartment-for-sale-in-pasong-tamo-metro-manila_d7fc91e8e1ad-22de-aa52-0570-922d8089,0191c770-9249-74ff-bc77-cf8b1b80da2c,2,1,80 m2,2,"2 Bedroom Apartment for sale in Pasong Tamo, Metro Manila",14.67358546,121.05380528,"UP Professors Subdivision, Congressional Street Extension, Pasong Tamo, Quezon City, Metro Manila, National Capital Region, PHL",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,901,711","(₱ 136,159 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5282595,b4a6ce38-80af-4a78-ab0a-b62167c78a0d,2,1,36 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', ""Children's area"", 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,309,888","(₱ 147,497 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-suntrust-capitol-plaza-quezon-city-metro-manila_7702937,59694757-df57-4a27-8990-c9dca4bb93a4,,1,36 m2,16,Suntrust Capitol Plaza,14.645049,121.050628,"Suntrust Capitol Plaza, Diliman, Quezon City, Metr","['Swimming pool', 'Gym', 'Security', 'Video cable']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,416,180","(₱ 138,876 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_5573096,c0432291-0b6a-4660-b1d8-e78a436f150f,2,1,39 m2,8,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 26,250,000","(₱ 93,085 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-apartment-for-sale-in-pasong-putik-proper-metro-manila_c028462032ee-e751-9495-de49-495b773b,TG-SM204,5,5,282 m2,,"5 Bedroom Apartment for sale in Pasong Putik Proper, Metro Manila",14.7214015,121.0521411,"Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water']",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 3,006,411","(₱ 125,267 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_7604210,b03d7d53-6a60-496c-bc03-f5d84a31db27,,1,24 m2,15,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', ""Children's area"", 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 45,000,000","(₱ 88,235 / m2)",https://www.dotproperty.com.ph/ads/apartment-for-sale-in-pinyahan-metro-manila-near-mrt-3-kamuning_a72ca09ee247-aff1-95b5-e367-6812ec5d,c4db7813-236b-4e40-8aaf-257bb09fd72f,,,510 m2,,"Apartment for sale in Pinyahan, Metro Manila near MRT-3 Kamuning",14.6343309,121.0471939,"Pinyahan Barangay Hall, Malakas Street, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 2,998,161","(₱ 124,923 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_7656149,19e6c7b1-c9d5-42d1-a35b-606f2914a054,,1,24 m2,,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', ""Children's area"", 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,900,000","(₱ 102,083 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-or-rent-in-the-celandine-quezon-city-metro-manila-near-lrt-1-balintawak_7995673,TIN- CEL-2BR,2,1,48 m2,20,THE CELANDINE,14.654556,120.998024,"The Celandine Residences, A. Bonifacio Avenue, Que","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', ""Children's area"", 'Elevator', 'Roof garden', 'Patio', 'Alarm', 'Video cable']",0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,
,"Quezon City, Metro Manila","₱ 150,500,000","(₱ 215,000 / m2)",https://www.dotproperty.com.ph/ads/apartment-for-sale-in-don-manuel-metro-manila_246cc1d809de-fae1-1e35-7d7b-871664b2,RSJ221,,,700 m2,,"Apartment for sale in Don Manuel, Metro Manila",14.6160824,121.00543764,"D. Tuazon, Santa Mesa Heights, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 40,000,000",,https://www.dotproperty.com.ph/ads/apartment-for-sale-in-sikatuna-village-metro-manila_b7da11d49542-80fe-53b2-429b-8efa7089,EMMA PRAY QC400,,,,,"Apartment for sale in Sikatuna Village, Metro Manila",14.6387367,121.0585922,"Sikatuna Village, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 38,000,000","(₱ 120,635 / m2)",https://www.dotproperty.com.ph/ads/apartment-for-sale-in-socorro-metro-manila-near-lrt-2-araneta-center-cubao_630f2e7c9e71-73ef-bfd5-aaf0-af6257c6,3d2473af-9aff-4cae-ab62-82b0d2b7a963,,,315 m2,,"Apartment for sale in Socorro, Metro Manila near LRT-2 Araneta Center-Cubao",14.6177663,121.0571541,"Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
