title,location,price,price_per_sqm,url,bedrooms,bathrooms,floor_area,land_area,floor,name,latitude,longitude,address,facilities,Access for the disabled,Air conditioning,Alarm,Balcony,Built-in kitchen,Built-in wardrobe,Car park,Children's area,Cistern,Concierge,Electricity,Elevator,Equipped kitchen,Garden,Grill,Guardhouse,Gym,Heating,Hot Tub,Internet,Library,Natural gas,Office,Panoramic view,Patio,Roof garden,Sauna,Security,Swimming pool,Tennis court,Terrace,Utility room,Video cable,Water,Cellar,Fireplace
,"Quezon City, Metro Manila","₱ 43,000,000","(₱ 107,500 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-greater-lagro-metro-manila_01fe88e83bd1-7881-9222-11dc-8c468089,5,5,400 m2,300 m2,,"5 Bedroom House for sale in Greater Lagro, Metro Manila",14.7222935,121.0578842,"Casa Milan, Milano Drive, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 27,400,000",,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-bagong-silangan-metro-manila_eb696e28baa1-c7f0-8ee2-37d2-9d378089,3,4,,280 m2,,"3 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6952701,121.1042066,"Filinvest 2 Subdivision, Dona Juliana, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 240,000,000","(₱ 232,558 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_876981c4c44e-adb1-3c75-c348-1f82963b,5,5,"1,032 m2","1,002 m2",,"5 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6163297,121.0306432,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Equipped kitchen', 'Electricity', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 95,000,000","(₱ 181,644 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_93b795ab7c8f-5c00-e992-31cb-d8076089,5,5,523 m2,300 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 104,890,000","(₱ 262,225 / m2)",https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-saint-ignatius-metro-manila_9232726,5,6,400 m2,617 m2,,"5 Bedroom House for sale in Saint Ignatius, Metro Manila",14.6133479,121.0729225,"Saint Ignatius, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 35,000,000","(₱ 100,000 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-sauyo-metro-manila_b24476b66a89-d131-84c5-fb44-9bfe0c91,6,6,350 m2,250 m2,,"6 Bedroom House for sale in Sauyo, Metro Manila",14.6993867,121.0578388,"Greenview Executive Village, Riverdale Street, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 105,000,000",,https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-phil-am-metro-manila-near-mrt-3-north-avenue_92542d3ff4a8-2ff0-c5e5-699b-8b5fd8d3,8,7,,500 m2,,"8 Bedroom House for sale in Phil-Am, Metro Manila near MRT-3 North Avenue",14.6492147,121.0313599,"Phil-Am Homes, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony', 'Electricity', 'Water', 'Built-in kitchen']",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 120,000,000","(₱ 218,182 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-loyola-heights-metro-manila-near-lrt-2-anonas_55a320d77d8b-cac1-1dd2-1c61-87b86089,6,5,550 m2,567.7 m2,,"6 Bedroom House for sale in Loyola Heights, Metro Manila near LRT-2 Anonas",14.6358442,121.064742,"1 Xavierville Avenue, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in kitchen']",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 125,000,000","(₱ 166,667 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_a58080d90c78-358f-8442-6734-78576089,5,5,750 m2,368 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 35,000,000","(₱ 100,000 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pasong-tamo-metro-manila_60b1c301a10e-cfff-e355-47e2-3aa2ebae,4,4,350 m2,237 m2,,"4 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6746752,121.0590176,"Mira-Nila Homes, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 180,000,000","(₱ 276,923 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-pansol-metro-manila_3fe53421e7a8-2600-d095-a795-302e0721,6,6,650 m2,550 m2,,"6 Bedroom House for sale in Pansol, Metro Manila",14.6656475,121.0866117,"Ayala Heights Village, Mabini, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 47,000,000","(₱ 104,444 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-batasan-hills-metro-manila_513180e7dffc-bd8f-5bc5-2861-1f9bfe9e,7,5,450 m2,350 m2,,"7 Bedroom House for sale in Batasan Hills, Metro Manila",14.675474,121.0914003,"34 Apollo Street Tivoli Greens Subdivision, Tivoli Greens Subdivision, Apollo, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 70,000,000","(₱ 241,379 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-lourdes-metro-manila_70cb826cfbec-9c40-4305-ffb8-fbe6d472,5,3,290 m2,387.2 m2,,"5 Bedroom House for sale in Lourdes, Metro Manila",14.6300414,121.0006663,"Sta Mesa Heights, Cordillera, Santa Mesa Heights, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 16,000,000","(₱ 80,000 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-matandang-balara-metro-manila_449a292e7b7d-8ca0-9992-02c0-bcc76089,3,2,200 m2,140 m2,,"3 Bedroom House for sale in Matandang Balara, Metro Manila",14.6693698,121.0784056,"Commonwealth Hobart Homes, Zuzuarregui Street, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 31,989,000",,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_7ff41502c3e3-c101-38a8-00f7-922ce3e0,4,4,,,3,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747937,121.0736446,"North Susana, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Equipped kitchen', 'Built-in wardrobe', 'Built-in kitchen']",0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 30,000,000","(₱ 85,714 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-culiat-metro-manila_a89bb53402e2-089f-a662-2635-529b7089,4,3,350 m2,496 m2,,"4 Bedroom House for sale in Culiat, Metro Manila",14.6673529,121.0484988,"Sanville Subdivision, Cenacle Drive, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Garden', 'Electricity', 'Water', 'Built-in kitchen']",0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 270,000,000",,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-ugong-norte-metro-manila_1cd4545c78bc-9a71-8332-2d4e-4a357089,5,5,,690 m2,,"5 Bedroom House for sale in Ugong Norte, Metro Manila",14.5956191,121.0684173,"Corinthian Hills, Sanso, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 74,000,000","(₱ 204,420 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-pasong-tamo-metro-manila_f26aa8409c89-0280-4882-3704-96a86089,7,5,362 m2,558 m2,,"7 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6746752,121.0590176,"Mira-Nila Homes, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 62,000,000","(₱ 193,750 / m2)",https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-matandang-balara-metro-manila_9860846,3,3,320 m2,300 m2,,"3 Bedroom House for sale in Pansol, Metro Manila",14.6656483,121.0822362,"Old Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 400,000,000","(₱ 444,444 / m2)",https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_df5efbfa1ab2-410e-03f5-7ae7-31e6e835,8,5,900 m2,"1,600 m2",,"8 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6163297,121.0306432,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 70,000,000","(₱ 127,273 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-horseshoe-metro-manila-near-lrt-2-betty-go-belmonte_fd0b010671f5-b19f-ac45-16c9-2d96fbcd,4,4,550 m2,116.8 m2,,"4 Bedroom House for sale in Horseshoe, Metro Manila near LRT-2 Betty Go-Belmonte",14.6109802,121.0436062,"Horseshoe Village, Sunset Dr, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 400,000,000","(₱ 444,444 / m2)",https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_df5efbfa1ab2-410e-03f5-7ae7-31e6e835,8,5,900 m2,"1,600 m2",,"8 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6163297,121.0306432,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 70,000,000","(₱ 127,273 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-horseshoe-metro-manila-near-lrt-2-betty-go-belmonte_fd0b010671f5-b19f-ac45-16c9-2d96fbcd,4,4,550 m2,116.8 m2,,"4 Bedroom House for sale in Horseshoe, Metro Manila near LRT-2 Betty Go-Belmonte",14.6109802,121.0436062,"Horseshoe Village, Sunset Dr, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 35,000,000","(₱ 116,667 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-matandang-balara-metro-manila_7ce720a6f3c3-a46f-aee2-05a1-61676089,7,7,300 m2,151 m2,,"7 Bedroom House for sale in Matandang Balara, Metro Manila",14.675934,121.0733609,"North Susana Executive Village, North Susana, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in kitchen']",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 20,000,000","(₱ 44,444 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-pasong-tamo-metro-manila_c747d965eeb8-e7e0-c865-25b9-dc2721e9,6,5,450 m2,150 m2,,"6 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 120,000,000","(₱ 218,182 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_fd84e3e50fe8-3fde-1d05-800c-5dfc90f6,6,5,550 m2,567.7 m2,,"6 Bedroom House for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan",14.6346843,121.0707504,"Xavierville 1, B. Gonzales, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 25,500,000",,https://www.dotproperty.com.ph/7-bedroom-house-for-sale-in-pinyahan-metro-manila_9697045,7,4,,291.8 m2,,"7 Bedroom House for sale in Pinyahan, Metro Manila near MRT-3 Kamuning",14.6385899,121.0464101,"Barangay Pinyahan, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 125,000,000","(₱ 543,478 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pansol-metro-manila_c9543abfd82e-0271-dee2-77a7-32718089,4,5,230 m2,520 m2,,"4 Bedroom House for sale in Pansol, Metro Manila",14.6657894,121.0850216,"Ayala Heights, Ayala Heights Drive, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Patio']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 55,000,000","(₱ 137,500 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-loyola-heights-metro-manila-near-lrt-2-anonas_58727064bb2c-cac1-1dd2-bb85-f8b86089,5,5,400 m2,280 m2,,"5 Bedroom House for sale in Loyola Heights, Metro Manila near LRT-2 Anonas",14.6357662,121.064735,"3 Xavierville Avenue, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in kitchen']",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 32,000,000","(₱ 123,077 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pasong-tamo-metro-manila_1da812d00d7a-a710-a662-e320-cdb76089,4,3,260 m2,204 m2,,"4 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6850282,121.062495,"FERNDALE HOMES, Ferndale South, North, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 18,000,000","(₱ 176,471 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-culiat-metro-manila_1fd7f2b9ab97-f790-e882-99f6-22847089,5,4,102 m2,207 m2,,"5 Bedroom House for sale in Culiat, Metro Manila",14.6678295,121.0541915,"Union Village, Union Drive Extension, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 90,000,000","(₱ 189,873 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_fecc3355602b-a46f-aee2-3d80-6a676089,4,5,474 m2,448 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.669144,121.0894251,"Capitol Hills Golf Subdivision, Eagle, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 23,500,000","(₱ 87,173 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-holy-spirit-metro-manila_35512432fd44-bb81-1992-538e-27b66089,3,4,269.58 m2,120 m2,,"3 Bedroom House for sale in Holy Spirit, Metro Manila",14.6868578,121.0724187,"Mapayapa Village 2, Jasmine, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony', 'Electricity', 'Water', 'Built-in kitchen']",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 38,000,000",,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-holy-spirit-metro-manila_2449c6f12832-b46f-aee2-d476-a8676089,7,6,,864 m2,,"7 Bedroom House for sale in Holy Spirit, Metro Manila",14.6868578,121.0724187,"Mapayapa Village 2, Jasmine, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity', 'Water']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 128,000,000",,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-betty-go-belmonte_eecf8f76ec37-dfce-caa5-07e0-2b0e196d,3,3,,601 m2,,"3 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Betty Go-Belmonte",14.6185333,121.0374375,"5th Street, New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Garden', 'Built-in kitchen', 'Office']",0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 38,000,000","(₱ 110,145 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-holy-spirit-metro-manila_6f4f8da223ea-a46f-aee2-988c-ca676089,6,6,345 m2,345 m2,,"6 Bedroom House for sale in Holy Spirit, Metro Manila",14.687194,121.0765048,"Holy Spirit, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 34,000,000","(₱ 89,474 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_7903565ea0f6-cb81-1992-868f-afc66089,5,6,380 m2,287 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6751942,121.101558,"Vista Real Classica Clubhouse, Kingsway St, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 28,000,000","(₱ 93,333 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-greater-lagro-metro-manila_2d96a6563b8c-c961-1fd5-994a-ed48dcc3,4,4,300 m2,300 m2,2,"4 Bedroom House for sale in Greater Lagro, Metro Manila",14.7222935,121.0578842,"Casa Milan, Milano Drive, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Garden', 'Utility room']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
,"Quezon City, Metro Manila","₱ 69,500,000","(₱ 371,658 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-white-plains-metro-manila_1a070d5b0549-167e-0755-72cf-1d9d855a,3,2,187 m2,323 m2,,"3 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 60,000,000","(₱ 100,000 / m2)",https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-south-triangle-metro-manila-near-mrt-3-quezon-avenue_9192354,5,7,600 m2,195 m2,4,"5 Bedroom House for sale in South Triangle, Metro Manila near MRT-3 Quezon Avenue",14.6368779,121.0358923,"Scout Borromeo Street, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 26,000,000","(₱ 104,000 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_3bbfc5d279e2-4baf-24e5-e884-5cd1e5a9,4,6,250 m2,147 m2,,"4 Bedroom House for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.629399,121.0339469,"Kanto Freestyle Breakfast Morato, Tomas Morato Avenue, Diliman, QC, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,
,"Quezon City, Metro Manila","₱ 25,000,000",,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_2584a8fb27be-f2ff-6332-20cd-9eca9089,4,4,,300 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6815238,121.092982,"Filinvest 1 Subdivision, Batasan Hills, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 17,500,000","(₱ 54,688 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_b81c0e716495-2380-5002-6086-5c988089,4,3,320 m2,150 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6717303,121.0926462,"Capitol Homes, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 32,000,000","(₱ 123,077 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pasong-tamo-metro-manila_5c4c3b7db5ba-eab0-0055-f70e-21419803,4,3,260 m2,204 m2,,"4 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6857856,121.0638577,"Ferndale Homes, Sampaguita Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 38,000,000","(₱ 90,261 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_37900b431da1-4050-6c05-56cf-570b4951,5,6,421 m2,450 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6910026,121.093129,"Mapayapa, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
