title,location,price,price_per_sqm,url,listing_id,bedrooms,bathrooms,floor_area,floor,name,latitude,longitude,address,facilities,Swimming pool,Air conditioning,Gym,Internet,Security,Car park,Garden,Balcony,Tennis court,Children's area,Equipped kitchen,Electricity,Concierge,Elevator,Roof garden,Water,Alarm,Access for the disabled,Guardhouse,Built-in kitchen,Utility room,Video cable,Patio,Cistern,Panoramic view,Library,Terrace,Heating,Fireplace,Built-in wardrobe,Cellar,Grill,Hot Tub,Natural gas,Office,Sauna
,"Quezon City, Metro Manila","₱18,000,000.00","(₱ 155,172 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-bagumbayan-metro-manila_a39362065d49-babf-1ea5-b8c0-25318628,JV230127,3,3,116 m2,,"3 Bedroom Condo for sale in Bagumbayan, Metro Manila",14.61085,121.0801086,"Eastwood Parkview Tower 1, Orchard Road, Bagumbayan, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Elevator', 'Water', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,,,,,,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱4,800,000.00","(₱ 83,478 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_415158ed78a0-c790-a6a8-a997-9a127ae1,OOR15,1,1,57.5 m2,15,"1 Bedroom Condo for sale in Bagumbayan, Metro Manila",14.611067281199,121.08087044209,"Orchard Rd, Bagumbayan, Quezon City, Second District NCR, National Capital Region, PHL","['Gym', 'Security', 'Car park', 'Concierge', 'Water', 'Guardhouse', 'Built-in kitchen', 'Utility room', 'Cistern']",0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,,1.0,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱22,000,000.00","(₱ 192,982 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-condo-for-sale-in-mariana-metro-manila_c2df54352b00-6c51-8072-c279-e8258089,5,4,2,114 m2,0,"4 Bedroom Condo for sale in Mariana, Metro Manila",14.623581,121.0328918,"The Amaryllis, E Rodriguez Sr. Ave, New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Car park', 'Balcony', 'Terrace', 'Alarm']",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,1.0,,,,,,,,,
,"Quezon City, Metro Manila","₱22,000,000.00","(₱ 192,982 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-condo-for-sale-in-mariana-metro-manila_17fc8fac3c35-0190-9242-3ceb-f8258089,5,4,2,114 m2,0,"4 Bedroom Condo for sale in Mariana, Metro Manila",14.623581,121.0328918,"The Amaryllis, E Rodriguez Sr. Ave, New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Car park', 'Balcony', 'Terrace', 'Alarm']",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,1.0,,,,,,,,,
,"Quezon City, Metro Manila","₱6,008,088.00","(₱ 226,720 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_3d2c43476182-d690-f255-532e-a885b67c,PAHC07042024-403,,1,26.5 m2,,MIRA,14.623167,121.059649,,"['Gym', 'Security', ""Children's area"", 'Elevator']",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱6,000,800.00","(₱ 226,445 / m2)",https://www.dotproperty.com.ph/ads/condo-for-sale-in-mira-san-roque-metro-manila-near-lrt-2-anonas_e8fb03af62b9-297f-22b5-c37c-5201ef6d,PAHC06142024-203,,1,26.5 m2,,MIRA,14.623167,121.059649,,"['Gym', 'Security', ""Children's area"", 'Elevator']",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱19,000,000.00","(₱ 226,190 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_710e73eb51d0-83c0-fff2-1869-7c9c7089,TG-CP975,2,3,84 m2,27,"2 Bedroom Condo for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan",14.6317311,121.0749915,"The Arton by Rockwell, Aurora Boulevard, Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Balcony', 'Electricity', 'Elevator', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,,,,,,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱7,500,000.00","(₱ 182,927 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-south-triangle-metro-manila-near-mrt-3-kamuning_d0c48fbefdbd-f150-43b5-1be0-78fd14e0,9b58ca12-9be8-4e65-948a-cecabea15d9c,1,1,41 m2,,"1 Bedroom Condo for sale in South Triangle, Metro Manila near MRT-3 Kamuning",14.6379689,121.0388494,"El Jardin del Presidente 2, Sgt. Esguerra Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity', 'Water']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱25,500,000.00","(₱ 265,625 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-sale-in-loyola-heights-metro-manila-near-lrt-2-katipunan_038b67804323-b89e-c125-6524-053a2b58,DS88-002684,3,2,96 m2,,"3 Bedroom Condo for sale in Loyola Heights, Metro Manila near LRT-2 Katipunan",14.6320478,121.0753503,"The Arton by Rockwell, Aurora Boulevard, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Gym', 'Car park', 'Balcony', 'Electricity', 'Elevator', 'Water']",1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱6,800,000.00","(₱ 119,298 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-orabella-pasong-tamo-metro-manila_29e44d18de06-2b1f-e4d5-6288-6ea01f29,07a89fb3-1173-4c5b-a8e7-39bc18c55b07,2,1,57 m2,31,The Orabella,14.676041,121.0437,"21st Ave., Brgy. Tagumpay, Cubao, Quezon City",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱5,700,000.00","(₱ 142,500 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-santol-metro-manila-near-lrt-2-v-mapa_61c33484b01b-7faf-a565-4d58-526ddf27,CLBNKSR59,1,1,40 m2,26,"1 Bedroom Condo for sale in Santol, Metro Manila near LRT-2 V. Mapa",14.6083478,121.0137972,"Santol St, Sampaloc, Manila, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Garden', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Elevator', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Hot Tub', 'Cistern']",1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1.0,1.0,,,,,,1.0,,,1.0,,,
,"Quezon City, Metro Manila",New,,https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-mezza-residences-kaunlaran-metro-manila-near-mrt-3-araneta-center-cubao_a54ed460313c-69de-9ff2-29ec-b8716089,0193821e-db07-7aa0-bc03-d686935cb54f,1,1,23 m2,,Mezza Residences,14.620466,121.047613,"Aurora Boulevard, Quezon City, Metro Manila, Phili","['Swimming pool', 'Gym', 'Garden', ""Children's area"", 'Grill']",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1.0,,,,
,"Quezon City, Metro Manila","₱18,774,360.00","(₱ 341,352 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-north-avenue_cec585920db8-811f-b662-8685-32aa8089,ED SAYAM,1,1,55 m2,,"1 Bedroom Condo for sale in Bagong Pag-Asa, Metro Manila near MRT-3 North Avenue",14.6521991,121.0358201,"Vertis North, North Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Sauna', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Concierge', 'Elevator', 'Terrace', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable']",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,,,,1.0,,,1.0,,1.0,,,1.0,1.0
,"Quezon City, Metro Manila","₱16,000,000.00","(₱ 219,178 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-sale-in-the-arton-loyola-heights-metro-manila-near-lrt-2-katipunan_6cd460a648d6-6fc1-6175-c43c-45d1b43d,DS88-002456,2,2,73 m2,,The Arton,14.632048,121.07535,"The Arton by Rockwell, Aurora Boulevard, Quezon Ci","['Swimming pool', 'Gym', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,,,,,,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱7,500,000.00","(₱ 163,043 / m2)",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-in-bagumbayan-metro-manila_003573eab116-9950-7112-dab8-54de7089,C0871-CK,1,2,46 m2,,"1 Bedroom Condo for sale in Bagumbayan, Metro Manila",14.6023841,121.0881053,"Circulo Verde, Calle Industria, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Electricity', 'Elevator', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,,,,,,,,1.0,,,,,,
